Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation
2023,NC,North Carolina,Pender,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,5.5,,,4.8,6.3,"68,521","53,105",37141,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-77.9052662106959 34.5249111261759)
2022,MS,Mississippi,Lafayette,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,17.7,,,14.2,21.2,"58,467","47,706",28071,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-89.4848628672486 34.3568139846947)
2023,WI,Wisconsin,Walworth,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,22.8,,,19.5,26.3,"105,822","85,648",55127,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-88.5418387513161 42.6685116518019)
2023,WA,Washington,Grant,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,3.2,,,2.8,3.6,"102,678","74,081",53025,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-119.45181497833 47.2055949580823)
2023,KS,Kansas,Ottawa,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,77.8,,,74.2,81.3,"5,818","4,451",20143,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-97.6502058708467 39.1324546007811)
2023,NC,North Carolina,Transylvania,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,7.6,,,6.1,9.3,"33,549","28,383",37175,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,POINT (-82.7987373770396 35.2014202945151)
2023,NJ,New Jersey,Morris,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,21.5,,,19.0,24.1,"514,423","409,159",34027,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-74.5446997444167 40.8621583671024)
2023,MS,Mississippi,Wayne,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,10.7,,,9.3,12.4,"19,703","14,753",28153,HLTHOUT,COPD,CrdPrv,COPD,POINT (-88.6958163057915 31.6408254595216)
2023,MN,Minnesota,Lake,BRFSS,Health Status,Frequent physical distress among adults,%,Age-adjusted prevalence,11.6,,,9.9,13.6,"10,855","8,819",27075,HLTHSTAT,PHLTH,AgeAdjPrv,Frequent Physical Distress,POINT (-91.4460488116361 47.6408235702132)
2023,OK,Oklahoma,Coal,BRFSS,Disability,Self-care disability among adults,%,Age-adjusted prevalence,5.6,,,4.9,6.3,"5,266","4,013",40029,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-96.2977819773312 34.5882312743251)
2023,CA,California,Lake,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,32.8,,,25.2,40.9,"67,878","52,978",6033,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-122.753413599125 39.0999886976907)
2023,MN,Minnesota,Pennington,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,8.4,,,6.5,10.6,"13,714","10,676",27113,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps,POINT (-96.0365164170054 48.0662844352752)
2023,WI,Wisconsin,Washington,BRFSS,Health Status,Frequent physical distress among adults,%,Age-adjusted prevalence,10.8,,,9.2,12.4,"138,168","109,514",55131,HLTHSTAT,PHLTH,AgeAdjPrv,Frequent Physical Distress,POINT (-88.2306031328811 43.3685226289149)
2023,AR,Arkansas,Grant,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,10.9,,,8.9,13.1,"18,383","14,319",5053,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,POINT (-92.4234453390766 34.290047947646)
2022,AL,Alabama,Cullman,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,14.7,,,11.8,17.8,"92,016","71,431",1043,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-86.8674617693469 34.1321232297422)
2023,SD,South Dakota,Union,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,20.6,,,17.7,23.7,"17,183","13,101",46127,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-96.6557702679066 42.8318426395387)
2022,TX,Texas,Aransas,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Age-adjusted prevalence,40.1,,,33.3,47.2,"25,374","20,864",48007,RISKBEH,SLEEP,AgeAdjPrv,Short Sleep Duration,POINT (-96.9937772811132 28.1203533617689)
2023,AK,Alaska,Kenai Peninsula,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,19.7,,,16.9,22.6,"61,223","47,721",2122,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-151.5538621838 60.2599690239553)
2023,NC,North Carolina,Rutherford,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,10.3,,,8.7,12.2,"65,507","52,439",37161,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-81.9203691777493 35.4025792890745)
2023,MO,Missouri,Dade,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,12.4,,,10.1,14.7,"7,716","6,133",29057,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,POINT (-93.8503181583382 37.4320562427392)
2022,WI,Wisconsin,La Crosse,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Age-adjusted prevalence,33.0,,,27.8,38.2,"120,486","97,393",55063,RISKBEH,SLEEP,AgeAdjPrv,Short Sleep Duration,POINT (-91.115031156818 43.9064334776905)
2023,MO,Missouri,Randolph,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,15.9,,,13.7,18.1,"24,109","18,724",29175,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,POINT (-92.4971735700748 39.4401347029578)
2023,WV,West Virginia,Boone,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Age-adjusted prevalence,20.7,,,16.3,25.4,"20,576","16,396",54005,SOCLNEED,FOODSTAMP,AgeAdjPrv,Food Stamps,POINT (-81.7108557946382 38.0221545914536)
2023,GA,Georgia,Wilcox,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Age-adjusted prevalence,33.5,,,28.2,39.3,"8,779","7,154",13315,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-83.432277173462 31.9726046759688)
2023,GA,Georgia,Forsyth,BRFSS,Disability,Mobility disability among adults,%,Age-adjusted prevalence,8.3,,,6.8,9.9,"272,887","203,939",13117,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-84.125243446561 34.2253024818373)
2023,VA,Virginia,Rockbridge,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,7.7,,,5.7,10.0,"22,358","18,688",51163,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-79.4476462298127 37.8142184406715)
2023,MS,Mississippi,Harrison,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,4.6,,,4.1,5.3,"210,612","161,589",28047,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-89.1114155491736 30.5042780063233)
2022,FL,Florida,Jefferson,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,71.3,,,64.1,78.3,"15,450","12,807",12065,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-83.895075021285 30.437785613323)
2022,TN,Tennessee,Sullivan,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,36.5,,,32.0,41.0,"162,135","131,383",47163,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,POINT (-82.3045585275936 36.5129258294869)
2023,VT,Vermont,Chittenden,BRFSS,Health Status,Frequent physical distress among adults,%,Age-adjusted prevalence,10.6,,,9.1,12.2,"169,481","140,894",50007,HLTHSTAT,PHLTH,AgeAdjPrv,Frequent Physical Distress,POINT (-73.0812983340043 44.4613068341921)
2023,LA,Louisiana,Claiborne,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.7,12.6,"13,670","11,034",22027,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-92.9955991395091 32.8227827066937)
2023,TN,Tennessee,Claiborne,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,29.7,,,26.2,33.4,"32,654","26,424",47025,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-83.6607122651214 36.485879907484)
2023,AK,Alaska,Sitka,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Age-adjusted prevalence,6.7,,,6.1,7.4,"8,282","6,728",2220,HLTHOUT,CANCER,AgeAdjPrv,Cancer (non-skin) or Melanoma,POINT (-135.315163429465 57.2335274122738)
2023,MN,Minnesota,Houston,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,10.2,,,9.0,11.5,"18,582","14,697",27055,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-91.492859784076 43.6714442501057)
2023,OK,Oklahoma,Love,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,6.7,,,6.0,7.6,"10,296","7,849",40085,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-97.2442389335667 33.9500550048767)
2023,GA,Georgia,Schley,BRFSS,Disability,Mobility disability among adults,%,Age-adjusted prevalence,14.0,,,11.9,16.3,"4,526","3,488",13249,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-84.3148282661391 32.262610616466)
2023,MI,Michigan,Lenawee,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,78.6,,,75.3,81.8,"97,520","77,713",26091,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-84.0663547898499 41.8951017478988)
2022,NE,Nebraska,Hall,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,33.9,,,29.5,38.7,"62,197","45,205",31079,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,POINT (-98.5021800441463 40.872610586457)
2023,MD,Maryland,Harford,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,6.4,,,5.4,7.4,"264,644","206,050",24025,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat,POINT (-76.3169029187153 39.5614247093358)
2022,IL,Illinois,Bond,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,54.0,,,49.9,58.1,"16,450","13,506",17005,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-89.4355909088305 38.8866364399697)
2023,LA,Louisiana,Allen,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Age-adjusted prevalence,34.4,,,28.9,39.7,"22,112","17,025",22003,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-92.8282364115945 30.6527548508191)
2023,TX,Texas,Lipscomb,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,15.7,,,13.5,18.1,"2,906","2,179",48295,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-100.273177516537 36.2777928293222)
2023,CA,California,Butte,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,8.4,,,6.6,10.4,"207,172","164,973",6007,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-121.60115169224 39.6663795928272)
2023,KS,Kansas,Lyon,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,24.3,,,21.5,27.2,"32,172","24,980",20111,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-96.1526455965195 38.4558714343787)
2022,ID,Idaho,Benewah,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,62.4,,,58.7,66.0,"10,369","8,064",16009,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-116.658809779797 47.216881555053)
2022,TN,Tennessee,Cheatham,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,64.0,,,58.4,69.3,"42,254","33,283",47021,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-87.0865972682004 36.2615325134934)
2023,TX,Texas,Hood,BRFSS,Disability,Cognitive disability among adults,%,Age-adjusted prevalence,14.3,,,12.0,16.8,"67,774","53,986",48221,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-97.832107492052 32.4300324854854)
2023,WI,Wisconsin,Sawyer,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,7.0,,,6.2,7.9,"18,552","15,215",55113,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-91.1445791569221 45.8800079322517)
2022,FL,Florida,Suwannee,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,64.1,,,59.2,69.0,"46,130","36,557",12121,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-82.9914794385167 30.1954182571874)
2023,AZ,Arizona,Coconino,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Age-adjusted prevalence,7.2,,,6.5,7.9,"144,472","116,865",4005,HLTHOUT,CANCER,AgeAdjPrv,Cancer (non-skin) or Melanoma,POINT (-111.770577149727 35.8387928971913)
2023,VA,Virginia,Galax,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,11.0,,,9.4,12.8,"6,717","4,907",51640,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,POINT (-80.9153595525534 36.6698785570371)
2023,OH,Ohio,Brown,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,28.7,,,25.1,32.7,"43,777","33,846",39015,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-83.8672503844998 38.933768273729)
2023,VA,Virginia,Carroll,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Age-adjusted prevalence,15.0,,,11.7,18.6,"29,239","24,074",51035,SOCLNEED,FOODSTAMP,AgeAdjPrv,Food Stamps,POINT (-80.7336132012495 36.7315789919945)
2023,NY,New York,Schuyler,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,11.4,,,10.1,12.9,"17,507","14,192",36097,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-76.8743925413877 42.3934659710381)
2023,MO,Missouri,Knox,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.2,,,29.0,41.2,"3,723","2,854",29103,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-92.1479431780068 40.1281233092883)
2023,TN,Tennessee,Smith,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted prevalence,57.5,,,52.8,62.3,"20,538","15,962",47159,PREVENT,BPMED,AgeAdjPrv,High Blood Pressure Medication,POINT (-85.9555794169535 36.2506836726101)
2023,MI,Michigan,Newaygo,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,39.8,,,35.6,43.9,"51,108","40,085",26123,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-85.800846471442 43.5540671108031)
2022,TN,Tennessee,Wayne,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Age-adjusted prevalence,53.3,,,48.1,58.2,"16,066","13,393",47181,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-87.7884393295724 35.2401834961045)
2023,MT,Montana,Lincoln,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,11.8,,,9.0,15.0,"21,895","18,010",30053,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-115.40494946006 48.5424332413472)
2023,MO,Missouri,Madison,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,37.5,,,29.5,46.3,"12,698","9,847",29123,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-90.3449925444979 37.4780468766804)
2023,VA,Virginia,Chesapeake,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,11.6,,,10.1,13.3,"253,886","192,778",51550,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-76.3021998784009 36.6777699805544)
2023,TX,Texas,McCulloch,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.1,,,27.0,38.0,"7,452","5,892",48307,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-99.347172859715 31.1988395534553)
2023,AL,Alabama,Baldwin,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Age-adjusted prevalence,35.4,,,31.7,39.2,"253,507","200,397",1003,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-87.7226204578951 30.7277455824565)
2023,MO,Missouri,Pike,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Age-adjusted prevalence,14.6,,,11.6,17.9,"17,935","13,889",29163,SOCLNEED,FOODSTAMP,AgeAdjPrv,Food Stamps,POINT (-91.1713677633838 39.343794479913)
2023,MT,Montana,Cascade,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,34.5,,,31.5,37.6,"84,900","66,139",30013,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-111.347179329406 47.3082216376503)
2023,NY,New York,Ulster,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,2.8,,,2.4,3.2,"182,333","151,636",36111,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-74.2585098574373 41.8880474981802)
2023,MI,Michigan,Isabella,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Age-adjusted prevalence,17.5,,,14.5,20.8,"64,118","52,691",26073,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-84.8467700848102 43.6406348997262)
2022,KY,Kentucky,Morgan,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,58.4,,,52.9,63.5,"14,283","11,670",21175,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-83.2580942035013 37.9221947860441)
2023,NH,New Hampshire,Coos,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.1,,,23.5,33.4,"31,372","26,302",33007,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-71.305690701747 44.6896253528257)
2023,SD,South Dakota,Mellette,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,8.3,,,7.3,9.3,"1,851","1,291",46095,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-100.759931647654 43.5813042658798)
2022,NC,North Carolina,Bladen,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,56.9,,,52.9,60.9,"29,484","23,400",37017,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-78.5631528118713 34.6142975484762)
2023,AR,Arkansas,Ouachita,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,17.7,,,15.5,20.2,"21,793","16,948",5103,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-92.882040791321 33.593253927504)
2023,VA,Virginia,Middlesex,BRFSS,Health Status,Frequent mental distress among adults,%,Age-adjusted prevalence,18.1,,,15.8,20.9,"10,924","9,150",51119,HLTHSTAT,MHLTH,AgeAdjPrv,Frequent Mental Distress,POINT (-76.5672100700556 37.6293544977898)
2022,NY,New York,Warren,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,78.5,,,72.1,84.4,"65,380","54,087",36113,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-73.8460179617174 43.5608247016159)
2023,IL,Illinois,Cass,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Age-adjusted prevalence,26.7,,,22.5,31.2,"12,596","9,542",17017,SOCLNEED,EMOTIONSPT,AgeAdjPrv,Lack of Social/Emotional Support,POINT (-90.2476708850327 39.9736920810451)
2023,MN,Minnesota,Becker,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,18.3,,,14.9,21.7,"35,283","27,215",27005,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-95.6740094489452 46.9348310979902)
2023,MS,Mississippi,Winston,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,9.0,,,7.9,10.1,"17,416","13,573",28159,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-89.0344732941972 33.0884601939526)
2023,MT,Montana,Dawson,BRFSS,Disability,Self-care disability among adults,%,Age-adjusted prevalence,3.0,,,2.5,3.5,"8,810","6,918",30021,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-104.899485791998 47.2663856745008)
2023,OK,Oklahoma,Bryan,BRFSS,Disability,Self-care disability among adults,%,Age-adjusted prevalence,4.5,,,3.9,5.2,"48,967","37,465",40013,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-96.260179863938 33.9623444306279)
2023,OH,Ohio,Champaign,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Age-adjusted prevalence,16.8,,,13.5,20.2,"38,845","30,357",39021,RISKBEH,CSMOKING,AgeAdjPrv,Current Cigarette Smoking,POINT (-83.7695338263695 40.1377112794664)
2023,KS,Kansas,Ness,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.2,,,11.3,15.5,"2,618","2,030",20135,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-99.9154733266333 38.4797415683881)
2023,AR,Arkansas,Miller,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,12.2,,,9.9,15.1,"42,415","32,396",5091,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-93.8924281761086 33.3123156126392)
2023,NE,Nebraska,Franklin,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Age-adjusted prevalence,29.3,,,25.3,33.3,"2,825","2,223",31061,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-98.952831971485 40.1763829630923)
2023,UT,Utah,Summit,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,2.4,,,1.9,2.9,"42,759","33,254",49043,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-110.955906614026 40.8681452953151)
2022,SC,South Carolina,Newberry,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,35.7,,,30.2,41.3,"38,825","30,495",45071,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,POINT (-81.6000382404676 34.2898893451519)
2023,LA,Louisiana,Richland,BRFSS,Disability,Independent living disability among adults,%,Age-adjusted prevalence,12.5,,,10.7,14.2,"19,712","15,026",22083,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-91.7632185935453 32.4173915854101)
